"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190709","2호선","낙성대","33474","32370","20190712"
"20190709","2호선","사당","48240","52232","20190712"
"20190709","2호선","방배","21501","22063","20190712"
"20190709","2호선","서초","26896","26914","20190712"
"20190709","2호선","교대(법원.검찰청)","44846","51097","20190712"
"20190709","2호선","강남","124137","125147","20190712"
"20190709","2호선","역삼","61367","69126","20190712"
"20190709","2호선","선릉","70041","62764","20190712"
"20190709","2호선","삼성(무역센터)","66579","68686","20190712"
"20190709","2호선","종합운동장","16537","18215","20190712"
"20190709","2호선","잠실새내","28356","28108","20190712"
"20190709","2호선","잠실(송파구청)","92208","90274","20190712"
"20190709","2호선","잠실나루","19463","19099","20190712"
"20190709","2호선","강변(동서울터미널)","44223","42934","20190712"
"20190709","2호선","구의(광진구청)","28321","27304","20190712"
"20190709","2호선","건대입구","46357","50004","20190712"
"20190709","2호선","성수","36012","39350","20190712"
"20190709","2호선","뚝섬","22895","24706","20190712"
"20190709","2호선","한양대","10957","12642","20190712"
"20190709","2호선","왕십리(성동구청)","21375","17215","20190712"
"20190709","2호선","상왕십리","16763","15957","20190712"
"20190709","2호선","신당","16770","17163","20190712"
"20190709","2호선","동대문역사문화공원","19234","22681","20190712"
"20190709","2호선","을지로4가","14758","14799","20190712"
"20190709","2호선","을지로3가","27867","28012","20190712"
"20190709","2호선","을지로입구","57625","58082","20190712"
"20190709","2호선","시청","32566","31634","20190712"
"20190709","1호선","동묘앞","10006","10336","20190712"
"20190709","1호선","청량리(서울시립대입구)","26228","26588","20190712"
"20190709","1호선","제기동","22349","22973","20190712"
"20190709","1호선","신설동","17812","17650","20190712"
"20190709","1호선","동대문","14914","16173","20190712"
"20190709","1호선","종로5가","28964","29405","20190712"
"20190709","1호선","종로3가","38298","36168","20190712"
"20190709","1호선","종각","51258","50350","20190712"
"20190709","1호선","시청","29801","30752","20190712"
"20190709","1호선","서울역","57865","54645","20190712"
"20190708","중앙선","지평","77","56","20190711"
"20190708","중앙선","용문","2552","2498","20190711"
"20190708","중앙선","원덕","462","417","20190711"
"20190708","중앙선","양평","4500","4469","20190711"
"20190708","중앙선","오빈","377","374","20190711"
"20190708","중앙선","아신","689","653","20190711"
"20190708","중앙선","국수","1007","935","20190711"
"20190708","중앙선","신원","210","194","20190711"
"20190708","중앙선","양수","2686","2712","20190711"
"20190708","중앙선","운길산","793","742","20190711"
"20190708","중앙선","팔당","880","884","20190711"
"20190708","중앙선","도심","3204","2474","20190711"
"20190708","중앙선","덕소","7117","6827","20190711"
"20190708","중앙선","양정","1076","924","20190711"
"20190708","중앙선","도농","11474","10007","20190711"
"20190708","중앙선","구리","15634","15719","20190711"
"20190708","중앙선","양원","2075","2237","20190711"
"20190708","중앙선","망우","9137","8673","20190711"
"20190708","중앙선","상봉(시외버스터미널)","6653","6480","20190711"
"20190708","중앙선","중랑","6587","6247","20190711"
"20190708","중앙선","회기","29549","28743","20190711"
"20190708","장항선","신창(순천향대)","1358","1498","20190711"
"20190708","장항선","온양온천","4333","4460","20190711"
"20190708","장항선","배방","1038","1025","20190711"
"20190708","장항선","아산","2888","2536","20190711"
"20190708","장항선","쌍용(나사렛대)","2251","2069","20190711"
"20190708","장항선","봉명","1537","1523","20190711"
"20190708","일산선","대화","17018","12837","20190711"
"20190708","일산선","주엽","11620","12033","20190711"
"20190708","일산선","정발산","9085","9279","20190711"
"20190708","일산선","마두","9826","10072","20190711"
"20190708","일산선","백석","12471","12568","20190711"
"20190708","일산선","대곡","1985","1494","20190711"
"20190708","일산선","화정","21746","22475","20190711"
"20190708","일산선","원당","13263","12512","20190711"
"20190708","일산선","삼송","18998","18087","20190711"
"20190708","일산선","원흥","9849","9264","20190711"
"20190708","우이신설선","신설동","2286","2300","20190711"
"20190708","우이신설선","보문","1702","1812","20190711"
"20190708","우이신설선","성신여대입구(돈암)","3991","4301","20190711"
"20190708","우이신설선","정릉","4681","4284","20190711"
"20190708","우이신설선","북한산보국문","6467","5956","20190711"
"20190708","우이신설선","솔샘","6470","6129","20190711"
"20190708","우이신설선","삼양사거리","2709","2864","20190711"
"20190708","우이신설선","삼양","2241","2382","20190711"
"20190708","우이신설선","화계","3841","3581","20190711"
"20190708","우이신설선","가오리","4638","4528","20190711"
"20190708","우이신설선","4.19민주묘지","2998","2965","20190711"
"20190708","우이신설선","솔밭공원","2714","2669","20190711"
"20190708","우이신설선","북한산우이","2853","2554","20190711"
"20190708","안산선","수리산","5069","4030","20190711"
"20190708","안산선","오이도","11003","10395","20190711"
"20190708","안산선","정왕","8445","9203","20190711"
"20190708","안산선","신길온천","1965","1695","20190711"
"20190708","안산선","안산","15505","13673","20190711"
"20190708","안산선","초지","4056","4008","20190711"
"20190708","안산선","고잔","9547","9064","20190711"
"20190708","안산선","중앙","18302","19000","20190711"
"20190708","안산선","한대앞","9132","9124","20190711"
"20190708","안산선","상록수","21398","20927","20190711"
"20190708","안산선","반월","5394","5082","20190711"
"20190708","안산선","대야미","5103","4709","20190711"
"20190708","안산선","산본","19788","21105","20190711"
"20190708","수인선","인천","1074","1869","20190711"
"20190708","수인선","신포","2080","2172","20190711"
"20190708","수인선","숭의","4682","4279","20190711"
"20190708","수인선","인하대","6226","6012","20190711"
"20190708","수인선","송도","3071","2885","20190711"
"20190708","수인선","연수","5698","5580","20190711"
"20190708","수인선","원인재","4870","4992","20190711"
"20190708","수인선","남동인더스파크","2413","2720","20190711"
"20190708","수인선","호구포","4250","4263","20190711"
"20190708","수인선","인천논현","6824","7199","20190711"
"20190708","수인선","소래포구","4915","4415","20190711"
"20190708","수인선","월곶","2694","2504","20190711"
"20190708","수인선","달월","127","94","20190711"
"20190708","분당선","매교","2956","2983","20190711"
"20190708","분당선","수원시청","12678","13746","20190711"
"20190708","분당선","매탄권선","5117","4866","20190711"
"20190708","분당선","망포","15943","14647","20190711"
"20190708","분당선","영통","9912","10247","20190711"
"20190708","분당선","청명","4957","4655","20190711"
"20190708","분당선","상갈","6352","5948","20190711"
"20190708","분당선","기흥","11168","10914","20190711"
"20190708","분당선","신갈","5762","5542","20190711"
"20190708","분당선","구성","5866","5695","20190711"
"20190708","분당선","죽전","16643","18593","20190711"
"20190708","분당선","보정","3221","2681","20190711"
"20190708","분당선","이매","6938","6349","20190711"
"20190708","분당선","오리","14271","12304","20190711"
"20190708","분당선","미금","20033","21164","20190711"
"20190708","분당선","정자","19321","20722","20190711"
"20190708","분당선","수내","15671","15799","20190711"
"20190708","분당선","서현","31555","32051","20190711"
"20190708","분당선","야탑","31423","33025","20190711"
"20190708","분당선","모란","23067","23243","20190711"
"20190708","분당선","태평","15428","15102","20190711"
"20190708","분당선","가천대","8495","9775","20190711"
"20190708","분당선","선정릉","9426","10365","20190711"
"20190708","분당선","강남구청","10853","12735","20190711"
"20190708","분당선","압구정로데오","16859","18811","20190711"
"20190708","분당선","서울숲","9254","9217","20190711"
"20190708","분당선","수원","9559","6546","20190711"
"20190708","분당선","수서","15644","16025","20190711"
"20190708","분당선","대모산입구","4062","3614","20190711"
"20190708","분당선","개포동","3624","3857","20190711"
"20190708","분당선","구룡","1991","1974","20190711"
"20190708","분당선","도곡","8402","8493","20190711"
"20190708","분당선","한티","16662","17728","20190711"
"20190708","분당선","선릉","14004","23527","20190711"
"20190708","과천선","범계","31622","30264","20190711"
"20190708","과천선","평촌","21315","21198","20190711"
"20190708","과천선","인덕원","28432","28961","20190711"
"20190708","과천선","정부과천청사","13965","13804","20190711"
"20190708","과천선","과천","5920","5257","20190711"
"20190708","과천선","대공원","2680","2827","20190711"
"20190708","과천선","경마공원","1127","1087","20190711"
"20190708","과천선","선바위","10466","8664","20190711"
"20190708","공항철도 1호선","영종","2960","2919","20190711"
"20190708","공항철도 1호선","인천공항2터미널","5516","5001","20190711"
"20190708","공항철도 1호선","인천공항1터미널","16980","17806","20190711"
"20190708","공항철도 1호선","공항화물청사","2729","3129","20190711"
"20190708","공항철도 1호선","운서","7352","7833","20190711"
"20190708","공항철도 1호선","청라국제도시","7846","7369","20190711"
"20190708","공항철도 1호선","검암","9199","8835","20190711"
"20190708","공항철도 1호선","계양","12239","11142","20190711"
"20190708","공항철도 1호선","김포공항","11019","7775","20190711"
"20190708","공항철도 1호선","마곡나루","6711","6172","20190711"
"20190708","공항철도 1호선","디지털미디어시티","14666","13281","20190711"
"20190708","공항철도 1호선","홍대입구","12027","11286","20190711"
"20190708","공항철도 1호선","공덕","2684","3432","20190711"
"20190708","공항철도 1호선","서울역","13251","11048","20190711"
"20190708","경춘선","춘천","1621","1468","20190711"
"20190708","경춘선","남춘천","2719","2830","20190711"
"20190708","경춘선","김유정","364","353","20190711"
"20190708","경춘선","강촌","440","411","20190711"
"20190708","경춘선","백양리","149","127","20190711"
